Variable,Original,Translation
ldstr.04b5c7f650597b921be5ed5a73f2453b,"#IA000490/05:00 - ...first-ever jet ski shipment to the newly-formed Waterway Guard, evoking memories of Biocorp Undernavy and the days when Briza, named after a deity that protects mariners...","#IA000490/05:00 - ...primer envío de motos acuáticas a la recién formada Guardia Fluvial, evocando recuerdos de la Undernavy de Biocorp y los días en que Briza, nombrada en honor a una deidad que protege a los marineros..."
ldstr.ce781e509a4a67b2151e82208d4288ba,"#IC007814/09:00 - ...arrives to give a commemorative speech for the anniversary of one of Biocorp Industries' saddest days, one in which our colleagues turned against...","#IC007814/09:00 - ...llega para dar un discurso conmemorativo por el aniversario de uno de los días más tristes de Biocorp Industries, uno en el que nuestros colegas se volvieron contra..."
ldstr.321481276abf8e48978d619679a3f852,"#ID000719/18:10 - ...completed, so that personnel from Hollow Earth can finally reach the facility...","#ID000719/18:10 - ...completado, para que el personal de la Tierra Hueca pueda finalmente llegar a la instalación..."
ldstr.f59e24d24444c3c8ba32ef15c19179db,"#IF006431/03:40 - ...arrives with the equipment for Hollow Earth. The shipment will, unfortunately, have to be stored until the elevators are repaired...","#IF006431/03:40 - ...llega con el equipo para la Tierra Hueca. El envío, desafortunadamente, tendrá que ser almacenado hasta que se reparen los ascensores..."
ldstr.d3a975195d277470f783a212ab6fe464,"#IF167990/05:00 - ...#CC015T arrives, carrying canisters with the new D5 mutagen, personally requested by no other than the great...","#IF167990/05:00 - ...#CC015T llega, transportando contenedores con el nuevo mutágeno D5, solicitado personalmente por nada menos que el gran..."
ldstr.22c2c7b2b26b9670c5de3ba1f069561c,"#IF168120/02:15 - ...#CM666G arrives, carrying the much-awaited test animals that the technocrats had explicitly requested...","#IF168120/02:15 - ...#CM666G llega, transportando los muy esperados animales de prueba que los tecnócratas habían solicitado explícitamente..."
ldstr.f9e4b4158365f4bdb972c0c9bc6dcb7b,"#IF168212/01:30 - ...by the technocrats and verified Hollow Earth personnel *only*, and no one else. I will stand watch restless if need be...","#IF168212/01:30 - ...por los tecnócratas y verificado *solo* personal de la Tierra Hueca, y nadie más. Me mantendré vigilante incansablemente si es necesario..."
ldstr.2f2953e62b1db4c7bc3d2719aea5f225,"#IF170000/03:40 - Vessel #PC001B departs for Dis, North Underrail. The technocrats aboard it, the pioneers of...","#IF170000/03:40 - La embarcación #PC001B parte hacia Dis, Underrail Norte. Los tecnócratas a bordo, los pioneros de..."
ldstr.4e3ecfa22cf00e5b48e2c3f5f8330fa4,"#IK009432/15:30 - Vessel #CC034K departs for junkyard, shipment code #WD0023.","#IK009432/15:30 - La embarcación #CC034K parte hacia el depósito de chatarra, código de envío #WD0023."
ldstr.561c06f076fb3da5e040b6dffcab1db5,"#IK017564/20:35 - Vessel #CC033J departs for the junkyard settlement, shipment code #WD0544.","#IK017564/20:35 - La embarcación #CC033J parte hacia el asentamiento del depósito de chatarra, código de envío #WD0544."
ldstr.74061a0a51a03829d0097431c4e54f18,"#IK027899/11:10 - Vessel #CC001Z departs for Junkyard, shipment code #WD1178.","#IK027899/11:10 - La embarcación #CC001Z parte hacia el Depósito de Chatarra, código de envío #WD1178."
ldstr.1d06b56be8051c6f86dc884f5647c65f,"#IM008901/11:20 - Vessel #CC015D arrives with a shipment of exoskeleton modules, shipment code #BIE8927.","#IM008901/11:20 - La embarcación #CC015D llega con un envío de módulos de exoesqueleto, código de envío #BIE8927."
ldstr.a6d2526b7359ae591da0483374baa44c,#IN000020/16:30 - Vessel #CC016D arrives with new exoskeleton units to replace the ones lost in a last-week's cave-in...,#IN000020/16:30 - La embarcación #CC016D llega con nuevas unidades de exoesqueleto para reemplazar las perdidas en un derrumbe de la semana pasada...
ldstr.79e7fda2dc51b08c1de21d7e3bb8e12b,"#IO000345/10:15 - Vessel #CC019E arrives with a shipment of exoskeleton power packs, which are thankfully lighter, safer and less volatile than the...","#IO000345/10:15 - La embarcación #CC019E llega con un envío de baterías de exoesqueleto, que afortunadamente son más ligeras, seguras y menos volátiles que las..."
ldstr.b9a81948cd859ff3a1f4308db2c56a33,#IS058199/15:40 - Vessel #HM034P arrives with rocket launchers for the new line of Biocorp Armory combat jet skis...,#IS058199/15:40 - La embarcación #HM034P llega con lanzacohetes para la nueva línea de motos acuáticas de combate de Biocorp Armory...
ldstr.75875b19ff8069f100729759ca3fd583,% : Auto-equip mode: ,% : Modo de autoequipamiento:
ldstr.d2fe05a6aa5e5cab5f3c4481f1ce56b6,' blueprint,' plano
ldstr.e4ed7fcea843e8b4b445b3d45b539631,' could not be found in list of possible answers to question.,' no se pudo encontrar en la lista de posibles respuestas a la pregunta.
ldstr.aa25086f4b0787145824b95eb27e69a8,' does not implement IModule interface.,' no implementa la interfaz IModule.
ldstr.3cc13050f2950ba36b48fb3b27138605,' for command ',' para el comando '
ldstr.f4df1ed2c166658dd10ea9e5e3678455,' retrieved successfully.,' recuperado con éxito.
ldstr.d837141a7ce5ea98a49a139e067ca4fd,') does not have a default constructor.,') no tiene un constructor predeterminado.
ldstr.eb27589e5e572fdd911d13db04862a34,"', FullTypeName: ","', NombreTipoCompleto:"
ldstr.a19e7b328601b9237d991a0f673d5c8e,'. Alias already registered.,'. Alias ya registrado.
ldstr.565dd0ef56d6ae898338c61e5c61c8d3,'. Exception: ,'. Excepción:
ldstr.3441610ba806b1f1bfa6756e5d9ffb36,'. Failed to retrieve target object.,'. Fallo al recuperar el objeto de destino.
ldstr.65d51bc81ceb1467d95bfc5f29497c1e,'. Invalid array rank.,'. Rango de matriz no válido.
ldstr.4cf21b51b86e447a028bcb536d645041,'. Missing components.,'. Componentes faltantes.
ldstr.91a2ef2f28ff85fa698a30c58055499a,'. Unexpected end of sequence.,'. Final de secuencia inesperado.
ldstr.04eb0cd161d6eff403afb4bf2834e77e,'Ey! Drop it!,'¡Eh! ¡Suéltalo!
ldstr.36a994b75795430f310e8f704e696f96,'Kay. Let's give it a shot...,'Vale. Vamos a intentarlo...
ldstr.37d49ed82299006a9613941147b22593,'s Corpse,'Cadáver de $(context.player.Name)
ldstr.ac7f6228d851cd44279cd4c6f0948d4d,'s escaped!,'¡$(context.player.Name) ha escapado!
ldstr.284fada3fa82666f19913623dae2c94e,"'s tasty, mmm... ::crunch::","'Qué rico, mmm... ::crujido::"
ldstr.242eee37b264c2f9c7ec075120dc97f6,'{0}' from {1},'{0}' de {1}
ldstr.2a4587ea3b34323ce60b0bde97e8e24a,"(Invoker: '{0}', Proxy: '{1}')","(Invocador: '{0}', Proxy: '{1}')"
ldstr.7ec33c478cef5fc16867aadb527fb887,"(Invoker: '{0}', Proxy: '{1}', Target: '{2}')","(Invocador: '{0}', Proxy: '{1}', Objetivo: '{2}')"
ldstr.17a756e263e41da557c604639bf3bdcb,(Usage time: ,(Tiempo de uso:
ldstr.98ad98c62db00f25c39176acf588a137,(item or definition was null),(objeto o definición era nulo)
ldstr.de2e7ffdf2211b91b11768fbcd307ad0,)'. Exception: ,)'. Excepción:
ldstr.ed098ab5142bca4359e8ca684eb9ecb6,). Exception: ,). Excepción:
ldstr.4880460f76b1e0d35a08574472d17d97,)not found for module: ,)no encontrado para el módulo:
ldstr.61aba30b8e406fbf04713edc968e2c20,"* ! Are you awake!? Lets go, lets go!","* ¡! ¿Estás despierto? ¡Vamos, vamos!"
ldstr.02c309c489ff0afa6e7dcd0201d4dfa3,* ! What happend to it?!,* ¡! ¿¡Qué le ha pasado?!
ldstr.faa68edda106af61c8b499121a4b94c8,* alright? That did not look good!,* ¿bien? ¡Eso no ha tenido buena pinta!
ldstr.493c33374a6bbb7cb5780da8687f3758,* as it finishes its ,* mientras termina su
ldstr.c4cfc381c2e497d32725bc36fd8bf8b8,"* as it hops a lap down, with *","* mientras salta una vuelta, con *"
ldstr.db3806a524008171c250372292065b61,"* as it its on fire right now, it has *","* mientras está en llamas ahora mismo, tiene *"
ldstr.17e8bd52aa9de5c10092c28863318443,* bumped its head! Hopefully wasn't too bad.,* ¡se ha golpeado la cabeza! Esperemos que no haya sido muy grave.
ldstr.7f77911c8196f7b3d74edb18a1d5033c,* completed its ,* ha completado su
ldstr.524e8a1d3c7b2cb6f103f68c66b41332,* does it have what it takes !? Let's go!,* ¿¡tendrá lo que hace falta!? ¡Vamos!
ldstr.d3a5fe28f0962c2f657724f8d6adf58a,* finished a damn fast ,* ha terminado una maldita rápida
ldstr.8916670c1207209b616d85fda1f9889b,* finishes its ,* termina su
ldstr.a31efd4c749996f53878433a7c0abf98,* finishes the ,* termina la
ldstr.77bb968687bad788d2206ff1a228c43f,* for *,* para *
ldstr.2c6808c009452fac78f4ff8d6a17f6d1,* for the amazing *,* para el asombroso *
ldstr.1da42dae44a7ea9ea33bdf1296d453b0,"* for the magnificent, *","* para el magnífico, *"
ldstr.669b32d69909fdf004a85af074333b0e,* go?,* ¿ir?
ldstr.bdec207c5feba0cd8f1466e157026bfb,* has completed its ,* ha completado su
ldstr.02f9fc2e89eeb719c5b8c63377e887f0,* has finished the lap number: *,* ha terminado la vuelta número: *
ldstr.39862450f35b6d5a2e0f9fd720c7d134,* hops down its ,* salta su
ldstr.5da9b2ab318968a84760b29b3fadd9da,* is completed by *,* es completada por *
ldstr.339c651cfe49b9b89930107e07d89cc5,* is crossing the finish line for its ,* está cruzando la línea de meta para su
ldstr.e2e9e4b0054af2385cdfb8a02843e608,* is getting dizzy!,* ¡se está mareando!
ldstr.9126d9822671d3f325b19e9ab9dd899b,* is having some trouble!,* ¡está teniendo algunos problemas!
ldstr.1fdee44b7422bd46f99b96a2bb014fba,* is on the move! It just finished its: ,* ¡está en movimiento! Acaba de terminar su:
ldstr.48c377c1fa5bbe83387a9544bc74c3f8,* is rolling through! The lap ,* ¡está rodando! La vuelta
ldstr.a3c9093617ec59dba1503ac2cb2f9cd1,"* is slow as a rock, or fast as a bullet, but the lap ","* es lento como una roca, o rápido como una bala, pero la vuelta"
ldstr.a99b3f088bfdfd547e7d1dc71b3611b0,* is struggling!,* ¡está luchando!
ldstr.856d047f80195c84f020eb10709e6ff3,* is-is ... FADING AWAY?!?!,* es-es ... ¡¿DESVANECIÉNDOSE?!?!
ldstr.f38c29f06eaf06f17701aabd9d4b2c74,* just blazed through its ,* acaba de arrasar en su
ldstr.245fdd15e04118845772966ae92e55b8,* just circled its ,* acaba de rodear su
ldstr.badb9c47118da19f01f958f73611d671,"* just entered its final lap, give it your all, little buddy!","* acaba de entrar en su última vuelta, ¡dalo todo, amiguito!"
ldstr.48451dfc41b2b87abc239eb82db7f372,"* just received an injury, ouch!","* acaba de recibir una herida, ¡ay!"
ldstr.683403b7e07ebe60ed42035c0e53489a,* just suffer a heart attack?,* ¿acaba de sufrir un ataque al corazón?
ldstr.5b0715715d975d629a4a5f7b586287c5,* just vanish before my eyes?,* ¿acaba de desaparecer ante mis ojos?
ldstr.82513ff95e394f4a9bdbd152ce5b02f5,"* just, ehm... vanished?!","* acaba de, ehm... ¡¿desaparecer?!"
ldstr.dc6551128bb62bec84916a4f9ce47e1c,* laps down and *,* vueltas completadas y *
ldstr.e035671691c58e66ba11b474324a5f15,* laps left to go!,* vueltas restantes.
ldstr.f3c74e55fc4285fff237337cc82c47e9,* laps to go for *,* vueltas restantes para *
ldstr.9273f93ab7799ee1f05affefad05c62a,* leaps through its ,* salta su
ldstr.c22bcccd596e4b5291c50c50a57bdc59,* left to go for you little buddy!,"* vueltas restantes para ti, amiguito."
ldstr.d57ed52bb9faee438c451183735b0d49,* left to go!,* vueltas restantes.
ldstr.f2dce0e6b1a50a59ddd20773d2b57a12,"* left to hop down! Give it up, everybody!",* vueltas restantes para saltar. ¡Que se levante todo el mundo!
ldstr.b0e9ab6afb6ffbcba2de0c7c48ee1250,* limps in pain. Ouch!,* cojea de dolor. ¡Ay!
ldstr.44a28639fb9b4bfe721e1d1577663ded,* made a bad step! That's gotta hurt,* ¡ha dado un mal paso! Eso debe doler
ldstr.f8e99407d28c6551cca1dad9dadba302,"* only one more lap to go! Hopperdrome cheer it up, lets GO GO GO!","* ¡solo una vuelta más! Hopperdrome, ¡animadle, VAMOS VAMOS VAMOS!"
ldstr.88f675fd261c4479ea59cb5ea74befec,* quivers in pain.,* tiembla de dolor.
ldstr.21428ae30aacbebbcc82030bf0635c85,* slipped really hard.,* ha resbalado muy fuerte.
ldstr.e27f222fef21a2f5101de6bcbcdf927b,"* squeals! Come on, come ON!","* ¡chillidos! ¡Vamos, VAMOS!"
ldstr.afae9b9b7a36ea0ad6bd855311516a32,* there's still *,* todavía quedan *
ldstr.3a16fab332c272fd4cb361c068580c84,* why did you stop!?,* ¿¡por qué te has parado!?
ldstr.baa5f36dd98c9af92ea7cd09ee46786a,* will not be happy. Last place it is for it.,* no estará contento. Último lugar para él.
ldstr.bd56ece4052f31068c6d7b92259bdd7f,*! Blood will flow all over the track after that injury!,*! ¡La sangre correrá por toda la pista después de esa herida!
ldstr.7e1ebe3700002d85827f4c3127007391,*! Can it actually pull this off?,*! ¿Podrá lograrlo realmente?
ldstr.538c673fd496143b5e57f66d8603c091,*! Can it keep up?,*! ¿Podrá seguir el ritmo?
ldstr.230717d2c81623377eb488bb15e31285,*! Damn that was fast!,"*! ¡Joder, qué rápido!"
ldstr.fd20f321f81c11bcfb08de6f38029f66,"*! Don't bail on us now, buddy!","*! ¡No nos abandones ahora, amigo!"
ldstr.1e9f111cbe960cd65e3849a90ef56dea,*! Don't give up now!,*! ¡No te rindas ahora!
ldstr.efe72fc97edf9978f31c68ccc1cefa87,*! It needs a break!,*! ¡Necesita un descanso!
ldstr.a4bba4cc0e6035d2df8afbcefd6d9952,*! It's struggling to keep up!,*! ¡Está luchando por seguir el ritmo!
ldstr.01dfbf2212755bbab87a4decfeba855c,*! Oh no...,*! Oh no...
ldstr.58fe5a165ed2254d2b435538ed45bb27,*! That was bad.,*! Eso ha sido malo.
ldstr.aeb41a56686f7f33296f23e086b8ac08,*! That was rough!,*! ¡Eso ha sido duro!
ldstr.d8a48f166d7abf7ef5e8142eb5a7aa15,*! This is what Hopperdrome is all about!,*! ¡De esto se trata Hopperdrome!
ldstr.0821d1c8c52e0c5b732a35ef29238538,"*!? Oh, that looks really bad!","*!? ¡Oh, eso tiene muy mala pinta!"
ldstr.e47ec2b2e1a2826bd7e5d4e9ce6aced6,"*, right?","*, ¿verdad?"
ldstr.7a033dfd3b2c0cdefd670cb5cdeb765a,"*, woah!","*, ¡guau!"
ldstr.4d05ddd783f0220af787de9fb122c002,*. Hold on to your seats!,*. ¡Agárrense a sus asientos!
ldstr.ed51f0ffd986ef57a53f34eb3835f31c,*. Oh well.,*. Oh bueno.
ldstr.b7060cb8bcee74111f9b87ee6b2b3d17,*. Or so it seems.,*. O eso parece.
ldstr.f4ee41537841f715c9a0bdbf42107bb6,*. That's tragic for ,*. Eso es trágico para
ldstr.e322c5283ebb6bf6cd2e4e3c90517333,*? Where did *,*? ¿Dónde ha ido *
ldstr.efed738519f187d1ba394ed0f9f44d7a,++ Binary loading complete: ,++ Carga binaria completada:
ldstr.17586fee2c7acd3724d362cd2e9653dc,++ Current FS structure deleted: ,++ Estructura FS actual eliminada:
ldstr.95fc6a2869f7fc71055753c07e6847dc,++ Ensured current locale ready: ,++ Localización actual asegurada:
ldstr.ef8d31e9072d2c0734977c63e61a828e,++ Factions updated: ,++ Facciones actualizadas:
ldstr.866522c14d83b004870137fa9074397f,++ Game loading started...,++ Carga del juego iniciada...
ldstr.01e3661be59c7f06df61d245f77dd5a5,++ Locale zone loaded: ,++ Zona de localización cargada:
ldstr.31e7d0ea0d7e134e530b5e5db82ac5ad,++ Player entity found: ,++ Entidad del jugador encontrada:
